sensor_0_mean,sensor_0_std,sensor_0_min,sensor_0_max,sensor_0_q25,sensor_0_q50,sensor_0_q75,sensor_1_mean,sensor_1_std,sensor_1_min,sensor_1_max,sensor_1_q25,sensor_1_q50,sensor_1_q75,sensor_2_mean,sensor_2_std,sensor_2_min,sensor_2_max,sensor_2_q25,sensor_2_q50,sensor_2_q75,sensor_3_mean,sensor_3_std,sensor_3_min,sensor_3_max,sensor_3_q25,sensor_3_q50,sensor_3_q75,sensor_4_mean,sensor_4_std,sensor_4_min,sensor_4_max,sensor_4_q25,sensor_4_q50,sensor_4_q75,sensor_5_mean,sensor_5_std,sensor_5_min,sensor_5_max,sensor_5_q25,sensor_5_q50,sensor_5_q75,sensor_6_mean,sensor_6_std,sensor_6_min,sensor_6_max,sensor_6_q25,sensor_6_q50,sensor_6_q75,sensor_7_mean,sensor_7_std,sensor_7_min,sensor_7_max,sensor_7_q25,sensor_7_q50,sensor_7_q75,sensor_8_mean,sensor_8_std,sensor_8_min,sensor_8_max,sensor_8_q25,sensor_8_q50,sensor_8_q75,sensor_9_mean,sensor_9_std,sensor_9_min,sensor_9_max,sensor_9_q25,sensor_9_q50,sensor_9_q75,label
3.656239063,623.44118,-2732,2988,-402,0,407,-2.035699405,1692.638441,-8783,9691,-1080,0,1084,-10.17674705,598.1812321,-2634,3438,-393,0,378,-9.642722621,700.6442869,-4035,4250,-459,0,446,0.0,0.0,0,0,0,0,0,-3.112164797,663.7804367,-2345,2012,-502,0,492,6.752504125,512.9970608,-2415,2395,-308,0,326,0.628556191,384.4052198,-1415,1670,-247,0,249,6.836552724,752.5669032,-9728,8999,-457,0,472,-3.143430943,1124.787868,-5561,5096,-728,0,721,9116575
1.524974584,549.3416068,-2559,2911,-346,0,358,-2.351744138,459.3897167,-6206,7192,-194,0,191,0.0,0.0,0,0,0,0,0,-4.599640006,368.1593294,-2097,1788,-243,0,232,-0.161647306,175.0961409,-3005,2047,-79,0,79,16.78033699,2081.038942,-7285,7996,-1403,0,1413,-1.72142131,572.0464306,-2212,2518,-383,0,378,9.427409543,930.813078,-4046,3102,-611,0,639,0.0,0.0,0,0,0,0,0,1.013299778,678.5586676,-4388,4788,-386,0,391,19863157
1.507291545,269.5551246,-1116,1017,-176,0,178,0.757754037,881.4092819,-7411,9109,-526,0,525,0.068782187,247.0723116,-1046,1148,-160,0,159,-1.319111348,310.8126904,-1546,1358,-202,0,202,0.0,0.0,0,0,0,0,0,-16.38154364,502.3724138,-1907,1929,-344,0,327,-1.269412176,354.3923715,-1713,1240,-238,0,228,2.593490108,344.9882792,-1335,1335,-223,0,230,1.007149881,324.5217729,-1607,1462,-212,0,212,-6.808703188,553.5914042,-2368,3159,-370,0,356,15354872
2.689655172,210.1994587,-1291,1279,-127,0,132,0.454392427,439.4009098,-6419,5162,-213,0,216,-1.395426743,175.3150187,-1118,1124,-109,0,106,-1.155280745,226.042939,-1412,1660,-139,0,138,0.212413126,158.4022162,-1541,1444,-86,0,86,-2.088281862,311.3995631,-1233,1216,-210,0,202,-3.474575424,215.3270647,-1369,1782,-131,0,127,2.948650856,244.7235213,-918,1049,-160,0,166,-0.6860219,202.7736717,-1177,1180,-121,0,120,63.58190697,787.8065766,-4603,3346,-463,0,538,46956438
3.903368277,535.7492164,-2179,2098,-349,0,357,0.0,0.0,0,0,0,0,0,2.988333528,476.965253,-2074,1899,-314,0,323,5.394676755,668.4469722,-2534,2744,-433,0,437,0.0,0.0,0,0,0,0,0,1.115931401,794.7444011,-2903,3155,-576,0,578,4.801069982,584.5640704,-3968,4121,-370,0,375,2.9160014,622.9632967,-2418,3011,-412,0,415,0.843469276,627.2416268,-2927,2790,-400,0,403,2.142947618,1051.368922,-4823,4754,-677,0,686,41357148
-0.115531408,262.5762199,-1076,1092,-173,0,173,0.0,0.0,0,0,0,0,0,-0.508174864,216.3919041,-1182,872,-141,0,139,-2.784036933,269.2726299,-1579,1480,-173,0,168,-0.058315695,187.8188599,-1339,1571,-110,0,110,4.556807387,519.5658735,-1775,1955,-346,0,344,-4.102364961,348.0092105,-1182,1053,-230,0,227,2.516291395,494.5380619,-1978,2126,-336,0,339,-0.470475492,262.6387357,-1745,1550,-166,0,166,-8.650305828,559.2731363,-2535,2713,-368,0,354,22628459
-0.870918818,95.24664328,-511,537,-61,0,58,-0.401676639,366.0580189,-4117,4447,-146,0,147,0.368410526,83.03415749,-435,621,-53,0,53,0.346260896,112.2279687,-1116,1008,-64,0,65,0.019633006,103.2437499,-1783,1501,-29,0,29,-1.755354077,224.538303,-1717,1544,-142,0,139,0.627756204,157.9975537,-2184,2031,-82,0,85,-0.850819153,190.7938866,-2241,2296,-116,0,116,-0.127331211,109.0243218,-1005,928,-61,0,61,-1.406909885,206.2287947,-1651,1622,-111,0,108,22446674
0.0,0.0,0,0,0,0,0,4.303711605,424.9900604,-3214,5217,-223,0,220,0.0,0.0,0,0,0,0,0,-2.80781987,298.8463051,-1444,1449,-195,0,193,0.0,0.0,0,0,0,0,0,-5.368593857,1596.992425,-32767,32767,-932,0,953,12.79375344,516.3214815,-2096,3037,-321,0,346,-6.775487075,679.3083795,-2329,2148,-471,0,452,2.415226413,255.3431264,-1677,1735,-37,0,38,13.77913701,677.1356342,-4631,4060,-427,0,434,47616134
-1.696271729,279.05506,-1654,1732,-175,0,170,0.961533974,661.2280342,-17258,17797,-266,0,267,-2.49037516,221.0307783,-1578,1455,-143,0,138,1.509858169,243.9920377,-1889,2019,-145,0,148,0.364577257,202.6966423,-2568,3268,-116,0,115,-2.11358144,261.7900372,-1735,1379,-166,0,162,-1.351110815,304.2157186,-2549,1952,-182,0,179,-0.97881702,247.2646185,-1356,1147,-162,0,160,-1.509658172,262.2036411,-2163,1327,-161,0,154,-94.28126198,1229.602382,-4884,5313,-814,0,729,39419122
0.506824886,410.5208039,-1734,1704,-269,0,273,-3.043349278,707.9603182,-4655,5187,-407,0,405,-1.921701305,312.0514604,-1513,1358,-209,0,209,-2.484758587,352.31524,-1797,1563,-233,0,228,-1.042332628,276.505969,-1414,1324,-176,0,173,2.188896852,352.8685069,-5527,4289,-226,0,227,0.528574524,500.2782648,-4389,4244,-315,0,316,3.814236429,715.6906087,-7342,6309,-419,0,424,-0.585156914,353.2289119,-1501,1576,-227,0,224,6.565073915,1046.684464,-4180,5206,-670,0,670,40499629
-20.93478442,1356.7972,-5006,5518,-915,0,880,30.95875069,5639.953747,-29125,28270,-3536,0,3626,-10.38417693,982.6069784,-3977,3433,-671,0,664,7.115564741,1432.00364,-6189,5600,-961,0,950,-3.197013383,878.9967614,-4052,4655,-570,0,571,-1.277228713,493.0428999,-1907,1852,-333,0,327,-18.69672172,687.1866648,-2502,2321,-481,0,440,4.152914118,614.5163866,-2374,3015,-413,0,417,-4.797636706,1302.60889,-6257,5394,-791,0,778,-22.89613506,2626.438439,-12080,9691,-1788,0,1710,4522464
-0.033116115,677.3713096,-15624,21820,-215,0,215,0.734221096,810.3724418,-6416,8797,-431,0,431,2.084748588,396.8503279,-9599,8878,-157,0,159,0.70480492,412.7521307,-9452,8924,-157,0,158,-0.52739121,200.0957946,-1472,1297,-123,0,122,-5.218363027,290.9686188,-6464,7259,-179,0,175,2.47477542,204.5112771,-1178,1487,-127,0,135,1.621689639,219.7823566,-1385,1219,-142,0,145,0.167913868,820.571213,-29621,21654,-178,0,177,-0.989600173,677.5417074,-4067,4021,-405,0,407,36693410
1.752170797,248.4707482,-1956,2245,-118,0,118,0.0,0.0,0,0,0,0,0,-0.141647639,206.2919437,-2418,1868,-101,0,102,-1.260845653,318.3481166,-3633,3048,-154,0,155,-1.230246163,182.0989751,-3178,4323,-73,0,72,-1.105381577,278.0248117,-1544,1903,-179,0,179,1.361477309,395.6852618,-2679,2708,-246,0,244,0.0,0.0,0,0,0,0,0,-3.277812036,329.695244,-3631,3625,-158,0,151,-4.403176614,539.2641851,-7486,5901,-245,0,235,30238743
2.64540591,318.8907771,-1404,1685,-211,0,216,-2.278412026,465.0673921,-3460,2953,-295,0,300,3.706238229,287.2209062,-1180,1187,-192,0,195,-2.018849686,285.7466767,-1207,1144,-191,0,189,0.414443093,157.6937827,-975,986,-42,0,43,-1.288461859,603.9786026,-2125,2346,-418,0,412,0.948150864,366.3793421,-1598,1416,-252,0,254,-0.55240746,460.6233259,-5487,5088,-297,0,297,3.68338861,283.6771557,-1147,1258,-188,0,195,-1.418243029,709.2047182,-2695,3086,-476,0,474,5481026
1.303078282,719.0255577,-4142,3736,-447,0,455,-1.207546541,939.28226,-8887,10254,-525,0,527,-2.337394377,584.9741031,-2981,3388,-374,0,371,3.496891718,552.9259582,-3600,3176,-335,0,344,-0.489858502,303.2752215,-1959,3042,-164,0,164,-17.07304878,1167.951767,-4467,4540,-783,0,752,1.766220563,53.66012305,-372,1645,-34,0,37,0.487941868,122.4926306,-3715,3501,-60,0,62,-3.78778687,641.1474892,-3103,3251,-411,0,403,-1.534024433,1124.175241,-6361,5070,-714,0,698,12470895
-1.726987884,480.4008645,-3785,5152,-275,0,274,0.0,0.0,0,0,0,0,0,1.370927151,261.3946077,-1227,1080,-173,0,174,-0.892818453,359.4732695,-1791,1685,-231,0,235,-0.157064049,259.2980194,-1774,1467,-161,0,159,-0.42839286,472.8530015,-2353,2008,-311,0,318,3.400159997,478.7064719,-2605,3298,-313,0,319,-0.603706605,612.7741156,-9700,8299,-373,0,367,0.038949351,326.9490384,-1409,1781,-210,0,211,-7.849602507,713.2659146,-3184,3206,-463,0,455,27527640
5.84160264,406.9481409,-1680,1888,-261,0,272,1.65177247,456.7836743,-4700,5766,-247,0,253,3.8560024,328.0808085,-1305,1407,-213,0,214,-2.363527275,348.9375827,-1628,1608,-231,0,225,-0.468658856,194.0031737,-977,1255,-124,0,122,-0.615106415,535.7066656,-3656,2998,-360,0,354,-1.815936401,453.7110616,-3543,2741,-295,0,294,-0.626256229,584.7621502,-7930,4807,-378,0,386,0.915434743,306.972272,-1405,1865,-189,0,191,-0.515474742,776.929637,-4086,4268,-491,0,493,44204843
4.253329111,645.5511601,-3894,3878,-324,0,330,1.395743404,968.3612842,-8047,10675,-441,0,445,-1.859385677,550.5678397,-3927,3701,-291,0,280,-2.301144981,623.3757116,-2867,3311,-363,0,361,0.699005017,423.2042015,-2941,4120,-239,0,242,0.182613623,958.5739108,-3403,4315,-642,0,644,1.274828753,56.2212933,-221,1714,-37,0,38,-2.046515891,83.24809116,-363,2647,-57,0,53,2.514024766,634.9016046,-4495,5509,-338,0,336,4.603673272,1279.767494,-10317,12011,-587,0,587,7072017
7.525607907,955.1075899,-4720,4073,-605,0,609,-4.232362794,1760.915352,-10352,11816,-1029,0,1014,-0.877552041,1013.394179,-4579,4842,-649,0,639,-2.377460376,933.5277554,-4353,4408,-616,0,610,0.0,0.0,0,0,0,0,0,-5.26722888,1244.14961,-4701,4453,-857,0,853,1.164530591,970.0115525,-6970,6688,-641,0,643,3.01038316,1103.867505,-11865,9680,-720,0,720,-5.286278562,1038.96091,-4694,4802,-686,0,676,4.15461409,1392.719783,-6392,6869,-891,0,915,3806954
2.070048833,5224.065313,-28698,23244,-3464,0,3454,41.72948784,5411.399618,-22603,21869,-3553,0,3620,-4.246762554,3932.085296,-15328,15195,-2610,0,2617,23.24957917,4634.163652,-18193,17400,-3046,0,3148,-3.737754371,1347.940935,-5830,5571,-865,0,847,59.85461909,2310.445968,-10177,9843,-1474,0,1611,0.983133614,89.86196097,-375,1708,-60,0,61,1.696705055,316.7052805,-1500,2666,-210,0,214,-31.59714005,6148.508298,-24747,21938,-4148,0,4150,-14.27319545,5434.709152,-19240,21402,-3664,0,3666,1262904
1.802669956,344.0609251,-1643,1540,-216,0,224,0.305761571,864.4847169,-12750,10815,-358,0,354,-1.312344794,316.5233194,-1590,1488,-204,0,199,0.27922868,358.9844848,-1788,1892,-224,0,223,-0.28841186,222.5225691,-1298,1323,-131,0,131,14.51030816,4188.587469,-32767,32767,-1940,0,1960,-1.11658139,400.9393559,-2196,2641,-260,0,256,-0.645139248,455.8560349,-2592,2429,-297,0,297,1.811219813,385.6591783,-2008,2012,-237,0,236,5.035416076,816.8284845,-5111,4710,-491,0,497,6166612
-0.485491908,117.4874473,-827,768,-68,0,69,-2.249262512,599.6824689,-8141,12188,-207,0,203,0.810469826,106.9420667,-752,702,-58,0,62,1.491875135,139.8062907,-1118,1294,-70,0,72,-0.507274879,155.7520279,-2071,2241,-76,0,74,-0.400926651,184.2570722,-707,815,-123,0,123,1.907818203,124.5170144,-512,555,-77,0,81,0.879085349,158.2959929,-633,642,-107,0,109,0.70822153,142.3321355,-1129,1418,-74,0,75,-1.44662589,262.3504475,-2287,2252,-124,0,120,30349614
1.135581074,277.4240245,-1521,1583,-169,0,175,-0.526441226,419.4371845,-3120,3950,-245,0,245,0.600306662,238.3025037,-1166,1001,-149,0,154,0.572473792,244.0891332,-1581,1379,-150,0,154,0.494291762,181.757131,-1090,1451,-108,0,108,0.20039666,279.1523751,-1247,1391,-186,0,185,3.102348294,377.5536969,-5838,5487,-204,0,209,-1.196746721,247.66304,-2459,2025,-162,0,160,1.827686205,265.3157957,-1614,1759,-163,0,166,5.085931901,680.8430787,-3397,4067,-426,0,433,37152618
5.165513908,383.1748076,-1724,1730,-243,0,254,-0.543007617,1385.398076,-12691,14435,-734,0,734,0.431059482,339.7808545,-1747,1710,-221,0,222,-4.909318178,486.3107115,-2384,2388,-304,0,301,2.392443459,274.967001,-2278,1568,-163,0,166,1.918301362,382.3583602,-2600,2721,-248,0,256,2.407359877,406.6722199,-1758,2063,-268,0,266,5.012616456,527.6918515,-5066,2486,-349,0,358,0.653005783,439.2743409,-1994,2193,-277,0,275,1.758054032,739.9922289,-3900,4291,-471,0,464,1153377
1.448409193,376.6574244,-1980,1924,-241,0,243,-4.415959734,521.7759616,-9079,5768,-296,0,287,1.059449009,316.3493498,-2198,1737,-197,0,201,1.77117048,337.9188955,-1618,1730,-212,0,218,-0.223212946,208.7445412,-1054,1499,-135,0,135,-1.64060599,481.9491112,-1894,1832,-322,0,319,-4.699738338,425.1664731,-2500,2288,-253,0,249,3.040899318,602.9240624,-2180,2276,-386,0,399,-2.876035399,309.2769137,-1817,1703,-197,0,193,1.799253346,802.0224449,-4145,4870,-512,0,525,28469799
-1.38321028,365.9606206,-2765,2619,-230,0,221,0.0,0.0,0,0,0,0,0,2.603639939,302.7539833,-2269,2084,-183,0,192,-1.422542958,359.8464474,-2864,2204,-221,0,217,-0.335144414,201.2847545,-2107,1866,-114,0,114,2.780036999,920.3768473,-3890,3261,-608,0,622,-5.862268962,531.9291278,-2638,3000,-356,0,341,0.0,0.0,0,0,0,0,0,0.420526325,343.9903614,-2784,3336,-201,0,200,3.464008933,719.3560802,-5324,4220,-435,0,445,6938746
-0.253579107,138.5745605,-631,675,-89,0,90,-0.390126831,478.2956441,-4038,3831,-247,0,248,2.970250496,372.977056,-1125,1218,-277,0,280,0.261878969,249.9994723,-1355,1525,-165,0,166,-0.281328645,122.3780621,-1412,1625,-51,0,50,-0.98860019,241.4658892,-1638,1512,-162,0,158,-1.055265746,478.3593981,-3685,4008,-281,0,284,2.001683305,291.8858031,-1369,1459,-192,0,195,0.049099182,248.8056233,-2156,2494,-141,0,142,-0.665872235,280.1523339,-1753,2141,-159,0,155,26366798
2.951167481,252.305959,-1581,1947,-137,0,142,0.0,0.0,0,0,0,0,0,-0.301578307,217.0330899,-1645,1683,-121,0,121,-2.482525291,283.5674031,-2338,2079,-159,0,155,0.400809987,193.3731579,-2212,3050,-112,0,113,-7.130864486,242.9085082,-964,929,-171,0,159,-0.185963567,246.6492814,-2606,2495,-138,0,131,0.0,0.0,0,0,0,0,0,0.429626173,292.4093991,-2183,2237,-155,0,161,-4.121781304,580.6701072,-4089,4204,-335,0,330,26946321
1.588806853,843.7641619,-4372,4407,-538,0,547,0.0,0.0,0,0,0,0,0,-6.171113815,872.2654245,-5573,4017,-540,0,541,12.71912135,1085.424789,-5702,4938,-659,0,690,0.0,0.0,0,0,0,0,0,1.821919635,692.04304,-2547,2546,-525,0,527,1.455075749,564.4957755,-2284,2591,-361,0,359,3.516574724,406.3317852,-1585,1759,-269,0,273,-18.78597023,988.1697876,-4468,4244,-647,0,612,-9.031566141,1341.257132,-7172,5288,-855,0,864,35128031
-1.809269846,350.822788,-1664,1594,-232,0,231,-0.222696288,864.1678467,-10572,11218,-342,0,339,0.018249696,302.1419132,-1286,1524,-193,0,195,-10.61993967,949.5505634,-13523,23071,-352,0,338,-1.421276312,215.1480651,-1574,1652,-126,0,126,1.384743588,553.146196,-3078,3117,-365,0,365,0.122847953,376.1205762,-1947,2526,-230,0,233,0.290361827,349.0654553,-1662,1910,-230,0,229,-1.176263729,334.0509067,-1616,1672,-202,0,200,5.118598023,811.8203099,-4114,3943,-522,0,528,31269263
-0.567607207,516.5578396,-2663,2495,-334,0,342,11.46469226,1589.147358,-8697,7507,-1009,0,1024,-2.005983234,494.2864387,-2599,2779,-314,0,310,-3.845002583,626.7559239,-2640,2355,-411,0,408,0.0,0.0,0,0,0,0,0,2.091648473,677.6577562,-2165,2157,-540,0,544,-2.1879802,447.8173702,-3549,3038,-288,0,283,-2.141564307,590.6879712,-19947,16671,-308,0,306,-2.688821853,578.6053585,-2663,3155,-372,0,363,2.812786454,1027.486968,-4386,4541,-668,0,684,31681477
-1.659589007,370.0820392,-1513,1594,-237,0,228,2.144030933,485.3664599,-5032,5235,-255,0,257,-2.145297578,305.2095388,-1929,1780,-197,0,193,-1.281611973,313.1769668,-2406,1809,-201,0,194,0.889068516,210.4963308,-1639,1621,-125,0,125,-3.81040316,453.5075099,-1741,1719,-307,0,290,-8.485825236,402.8115596,-2342,2133,-268,0,252,-1.793053449,425.326293,-1596,2028,-284,0,280,-1.554090765,315.3703198,-2010,2127,-198,0,194,-2.387193547,778.3227823,-4669,4434,-489,0,483,37476518
2.628906185,447.2573256,-1778,1892,-294,0,295,1.56477392,1094.268281,-11696,11895,-491,0,498,0.163363944,357.7427857,-1804,1627,-230,0,229,0.501474975,439.0467808,-1914,2050,-287,0,283,-1.006399893,289.2369029,-1765,1773,-171,0,174,7.923767937,600.6058351,-3919,4334,-388,0,401,-3.16661389,431.3030743,-2173,2304,-292,0,289,16.28661189,1424.834677,-11280,11300,-670,0,703,0.271928801,476.2253029,-2820,2146,-301,0,302,-6.984933584,1051.527493,-5352,6517,-674,0,659,14367752
0.470508825,245.1937639,-1901,1676,-137,0,139,0.0,0.0,0,0,0,0,0,2.673122115,208.0216017,-1308,1219,-119,0,124,0.011083149,262.7240889,-1804,1878,-149,0,148,-0.38122698,173.2187367,-1534,1425,-100,0,100,-1.470592157,207.5172869,-896,1034,-137,0,135,-4.013849769,223.751344,-1927,1883,-123,0,121,0.0,0.0,0,0,0,0,0,-0.837069382,263.7726727,-2426,1794,-146,0,148,3.535241079,536.0798862,-4264,3623,-314,0,322,20914673
-0.14381427,109.7765087,-819,769,-63,0,62,0.097998367,456.0254716,-6104,6284,-165,0,165,1.552540791,112.3177123,-741,756,-63,0,65,0.408493192,132.0616014,-1124,1079,-65,0,65,-0.688505192,155.5803206,-2457,1851,-68,0,67,-2.657689039,279.8727038,-1212,1224,-190,0,185,-3.549274179,131.641243,-610,643,-90,0,87,-0.73942101,157.1827102,-700,620,-103,0,103,0.457309045,141.1344485,-1370,1792,-71,0,70,0.662772287,273.1413723,-3419,2752,-123,0,120,29065218
2.954317428,1642.692307,-6838,8710,-1100,0,1096,-14.02843286,2489.236731,-12427,10315,-1596,0,1595,-24.44475925,1819.292955,-8813,9084,-1208,0,1152,3.725654572,1839.647732,-7739,7898,-1220,0,1214,-6.916934718,596.8383852,-2803,2467,-400,0,394,-15.71540474,955.6275005,-3738,3547,-644,0,592,-21.85780237,1010.814559,-3729,3528,-688,0,662,-3.838869352,995.8587646,-4659,3913,-670,0,665,2.11478142,2011.590964,-8623,8480,-1295,0,1311,-21.71982134,2859.292894,-14069,10952,-1930,0,1886,6231680
-3.668038866,356.3079966,-1288,1571,-245,0,235,2.90640156,405.5373905,-1730,1938,-268,0,270,-2.886851886,311.3843118,-1084,1386,-210,0,209,2.756670722,300.524634,-1134,1152,-197,0,205,1.180696988,184.2910236,-838,796,-123,0,125,-15.4302595,570.6778038,-1852,1863,-418,0,390,5.15041416,366.8358197,-1259,1313,-251,0,251,10.55675739,543.3628716,-2450,2019,-345,0,356,0.903151614,282.3571111,-1302,1137,-192,0,191,-4.656939051,725.8157191,-2643,2906,-486,0,478,21019994
-17.18829686,886.6078839,-3322,3374,-509,0,481,3.810519825,1269.157449,-21885,25227,-430,0,437,0.13698105,801.6460996,-3445,4356,-416,0,439,13.46279229,990.3592877,-4326,4483,-482,0,511,1.876702055,262.0306635,-2295,2172,-149,0,153,19.19018016,2000.196106,-7570,6938,-855,0,882,-1.285078582,1370.303448,-5121,5559,-666,0,612,-13.72735454,2442.320462,-9249,10287,-1040,0,953,10.54264096,698.1454385,-3396,3827,-383,0,403,8.750054166,1439.774595,-7025,5817,-859,0,854,10940666
-0.620689655,392.2845026,-2598,2911,-196,0,197,0.588290195,401.6977915,-5610,6073,-182,0,182,0.0,0.0,0,0,0,0,0,3.016216396,310.4409953,-2632,3130,-171,0,174,-1.024366261,147.2396515,-1213,1361,-73,0,72,14.15771404,837.4715463,-3710,3813,-535,0,571,-2.701738304,508.5556073,-2985,2821,-291,0,289,-2.899518341,581.6381458,-3730,3438,-360,0,356,6.834336094,385.1146733,-3015,4106,-181,0,198,6.849902502,646.6559539,-4830,4318,-327,0,325,42091489
64.51010816,7925.67585,-27747,30592,-5228,0,5391,50.7861369,11955.06593,-32767,32767,-7928,0,8023,-96.6318228,7649.814975,-32767,32662,-5076,0,4956,30.60073999,8178.600542,-32767,31777,-5396,0,5402,29.64543924,2343.105049,-9672,9341,-1526,0,1584,-17.28467859,4233.866949,-15984,16967,-2838,0,2819,-58.2081632,5706.917088,-22021,22446,-3778,0,3781,7.836236063,3829.552519,-17068,16130,-2488,0,2509,-7.567707205,9309.214826,-32767,32767,-6357,0,6188,-86.52400793,14616.63556,-32767,32767,-10145,0,10000,726506
2.954267429,5560.269924,-20258,24764,-3768,0,3865,-37.43024283,5721.945783,-29264,26592,-3801,0,3735,-7.109698172,4294.803615,-15212,18682,-2878,0,2944,-51.76128731,5036.263237,-22369,20321,-3400,0,3306,-8.756370727,1426.257954,-6673,6952,-901,0,880,54.58724021,2392.764503,-8878,8351,-1500,0,1619,2.016216396,94.62267203,-643,1700,-62,0,64,-2.214596423,350.1082933,-3739,2607,-234,0,229,-46.55552407,6623.886132,-27599,28430,-4557,0,4313,21.07249879,5789.291751,-23138,21248,-3870,0,3915,1460950
4.322894618,391.6907311,-2292,2923,-215,0,226,0.517024716,664.4288744,-10965,14757,-263,0,265,0.0,0.0,0,0,0,0,0,-4.464875585,362.4111706,-3365,2733,-221,0,214,-1.011649806,224.8887526,-2612,2255,-111,0,110,-7.065948901,777.9324563,-3138,3010,-519,0,515,5.690855152,467.4529439,-2220,1994,-291,0,300,6.157847369,716.9583326,-4022,4229,-471,0,482,0.0,0.0,0,0,0,0,0,-3.802953284,810.3008129,-5765,7304,-451,0,441,28074470
-16.22191297,4925.99766,-29563,24063,-2425,0,2344,-61.12169797,6076.960512,-30894,30109,-3502,0,3515,-14.94690088,4421.738813,-20893,24457,-2281,0,2272,-13.44202597,4507.0591,-20362,21861,-2381,0,2380,0.524241263,1586.765668,-7687,8776,-825,0,824,23.9382677,2277.469584,-11946,12653,-1149,0,1204,-22.6761054,2377.456939,-11751,10778,-1225,0,1144,4.821152981,2016.600396,-9986,10912,-1090,0,1069,29.30932818,5313.989684,-32767,32143,-2783,0,2735,23.19213013,6764.246929,-32767,32767,-3225,0,3202,5100282
-315.9667506,13478.29242,-32767,32767,-7944,0,8542,-245.2205297,3816.476221,-14477,12574,-2368,0,2310,73.62033966,12880.46031,-32767,32767,-7251,0,8562,-223.3062449,10956.39257,-32767,25177,-6733,0,6405,-26.98628356,1660.680026,-7167,4292,-812,0,873,-429.0444993,19856.55228,-32767,32767,-15856,0,14503,1.903151614,60.60081762,-339,1674,-38,0,42,-0.236196063,102.4732523,-1116,2551,-60,0,60,-238.8069699,11090.74099,-32767,29248,-6566,0,6609,-502.3069782,16183.75211,-32767,32767,-10540,0,10305,13982533
4.161880635,373.8081402,-1739,1864,-246,0,254,-1.450959151,500.0243772,-2902,3035,-327,0,325,0.058499025,326.3627918,-1813,1373,-217,0,215,0.61342311,336.5562336,-1847,1456,-223,0,225,-0.405359911,237.3428554,-1382,1827,-154,0,153,4.898035033,526.5776965,-1623,1873,-340,0,354,-9.514091432,368.9207304,-1552,1428,-258,0,240,-0.41639306,499.3895623,-1971,1949,-332,0,343,-3.156647389,322.9066188,-1456,1462,-214,0,209,6.662922285,827.9686572,-3606,3622,-540,0,546,30458644
-205.680522,3901.700184,-12301,8656,-2634,0,2591,8.146330894,1327.412824,-4814,5726,-819,0,854,30.68783854,3812.346324,-11178,9035,-2349,0,2774,-245.5427076,3159.259723,-9894,10130,-2408,0,1875,-9.25079582,581.9793929,-2582,2244,-380,0,373,269.1576974,6667.870222,-18722,17453,-4482,0,5621,-195.2714788,6189.339575,-17056,22061,-4281,0,3809,-249.1429476,7012.625258,-18606,24964,-4770,0,4258,-50.75043749,3537.582051,-11678,8507,-2218,0,2182,101.39986,4371.626283,-14834,13858,-2652,0,3020,19268660
0.175180414,583.2077044,-2471,2675,-386,0,378,-1.529074515,1850.719776,-8134,12224,-1164,0,1151,3.920051332,574.3202004,-2966,2243,-367,0,381,5.157497375,731.0619417,-2920,3806,-482,0,480,-2.299561674,367.7043893,-1951,2109,-235,0,235,0.165863902,703.0313169,-2360,2541,-523,0,518,-4.202779954,528.1599065,-2403,2586,-351,0,336,-0.248979184,407.4439924,-1762,1744,-269,0,271,-2.365360577,655.6655811,-2572,2969,-428,0,423,15.56909052,1117.548834,-5031,5221,-721,0,745,20318432
-3.289945168,479.3825746,-4985,4702,-268,0,260,1.446492558,845.8743903,-17471,30447,-211,0,215,0.0,0.0,0,0,0,0,0,3.600756654,439.5841845,-4564,6030,-227,0,228,0.280878652,216.9181568,-2947,3744,-88,0,88,-5.957450709,1527.017758,-6141,6293,-987,0,998,-4.527424543,544.980511,-2446,3027,-345,0,341,-8.797936701,779.6534361,-3039,3072,-528,0,517,0.0,0.0,0,0,0,0,0,-10.3482442,845.1712287,-7975,9609,-412,0,404,16245449
1.662322295,362.0772991,-1720,1579,-239,0,245,-0.861868969,462.9601694,-5352,3896,-295,0,295,-60.1098315,1096.498401,-4421,3560,-720,0,708,0.028349528,390.0853123,-1791,1934,-257,0,257,0.0,0.0,0,0,0,0,0,16.77060382,709.6259043,-3203,3457,-469,0,477,5.874135431,454.9461654,-2022,2175,-305,0,316,-0.60862319,581.1234925,-1814,2200,-415,0,399,0.535457742,360.7273283,-1850,1803,-241,0,242,-0.27881202,765.5375148,-3835,4724,-502,0,515,13786715
1.099931668,731.1324305,-2999,3185,-481,0,487,1.596440059,1034.299955,-7089,6362,-661,0,661,0.640172664,757.4763787,-3237,2805,-496,0,509,-6.425959567,730.646932,-3511,3238,-484,0,477,1.489241846,316.2339126,-2278,1700,-199,0,204,-2.171263812,547.8174952,-3171,3262,-353,0,358,-0.185280245,521.7733149,-4509,5356,-312,0,312,0.993283445,608.4968046,-3763,3070,-410,0,408,3.451309145,894.6316546,-3458,3769,-590,0,601,13.84718588,1173.40571,-4919,4576,-763,0,789,9504818
