sensor_0_mean,sensor_0_std,sensor_0_min,sensor_0_max,sensor_0_q25,sensor_0_q50,sensor_0_q75,sensor_1_mean,sensor_1_std,sensor_1_min,sensor_1_max,sensor_1_q25,sensor_1_q50,sensor_1_q75,sensor_2_mean,sensor_2_std,sensor_2_min,sensor_2_max,sensor_2_q25,sensor_2_q50,sensor_2_q75,sensor_3_mean,sensor_3_std,sensor_3_min,sensor_3_max,sensor_3_q25,sensor_3_q50,sensor_3_q75,sensor_4_mean,sensor_4_std,sensor_4_min,sensor_4_max,sensor_4_q25,sensor_4_q50,sensor_4_q75,sensor_5_mean,sensor_5_std,sensor_5_min,sensor_5_max,sensor_5_q25,sensor_5_q50,sensor_5_q75,sensor_6_mean,sensor_6_std,sensor_6_min,sensor_6_max,sensor_6_q25,sensor_6_q50,sensor_6_q75,sensor_7_mean,sensor_7_std,sensor_7_min,sensor_7_max,sensor_7_q25,sensor_7_q50,sensor_7_q75,sensor_8_mean,sensor_8_std,sensor_8_min,sensor_8_max,sensor_8_q25,sensor_8_q50,sensor_8_q75,sensor_9_mean,sensor_9_std,sensor_9_min,sensor_9_max,sensor_9_q25,sensor_9_q50,sensor_9_q75,label
-1.793070115,552.622558,-2699,2804,-368,0,361,-4.144797587,1683.765702,-9373,9554,-1081,0,1070,1.02778287,497.4038884,-2760,2310,-326,0,320,5.243862602,625.6340391,-3205,2721,-407,0,415,0,0,0,0,0,0,0,0.809519841,650.1165278,-2132,2265,-494,0,496,-3.911734804,523.9083148,-4270,3969,-338,0,333,1.883301945,374.7497314,-1818,2161,-247,0,249,-5.001583307,605.2080041,-3016,2470,-388,0,379,-3.56579057,1069.425093,-4755,5576,-715,0,705,8497192
0,0,0,0,0,0,0,3.579790337,1400.464686,-9508,7625,-899,0,910,2.637522708,354.8056094,-1584,1633,-223,0,233,-6.983516941,514.8805077,-2472,2124,-332,0,322,0,0,0,0,0,0,0,3.233146114,373.0399417,-1532,1580,-245,0,252,-2.64937251,301.1186876,-1201,1115,-194,0,191,2.062665622,263.6289973,-1326,1352,-175,0,177,-0.155964067,497.661561,-2197,2659,-317,0,315,-1.919268012,717.6931842,-3005,2760,-475,0,465,49046087
1.38219363,195.4344875,-899,1179,-123,0,124,0,0,0,0,0,0,0,2.078682022,165.3471776,-870,898,-99,0,103,0.911701472,208.4538487,-1120,1081,-130,0,131,-1.157764037,152.8866318,-902,820,-94,0,93,3.777037049,176.394394,-694,763,-114,0,119,-0.747554207,189.3263752,-1734,1747,-119,0,114,0,0,0,0,0,0,0,-1.845335911,208.692632,-1130,1349,-124,0,121,4.883568607,450.1288626,-3004,2759,-276,0,282,20093981
-42.16424726,1820.466579,-6785,6351,-1179,0,1063,-6.032849453,1776.249681,-15459,10853,-1141,0,1134,-36.03613273,1752.771886,-5882,5934,-1134,0,994,-1.605639906,1276.036321,-4113,4304,-867,0,870,0,0,0,0,0,0,0,45.66615556,2533.918253,-7233,7850,-1591,0,1716,-2.059832336,3530.940181,-9166,10426,-2548,0,2490,-67.45525908,2998.045239,-10226,8615,-2013,0,1849,-15.51125815,1487.540841,-5683,5532,-958,0,894,20.15698072,2395.056447,-8639,9219,-1555,0,1590,29104897
-25.25817903,2801.18798,-8958,9753,-1895,0,1781,8.497858369,1332.683816,-8611,9312,-826,0,807,-0.182646956,2297.708729,-6256,6589,-1511,0,1509,18.90960151,2434.546681,-7952,7789,-1574,0,1623,3.555357411,527.639708,-1976,2113,-354,0,355,-104.3270279,3242.736177,-9691,10775,-2141,0,1771,82.95441743,5251.359817,-13892,16827,-3031,0,3252,85.07719871,4944.981738,-13222,14218,-3192,0,3518,44.18756354,2379.510111,-7154,7133,-1541,0,1674,-64.2142631,4435.664991,-12849,12961,-3180,0,3045,18918737
1.406326561,320.7777133,-2599,2626,-187,0,192,0.755054082,491.9000765,-6779,7192,-218,0,220,0,0,0,0,0,0,0,1.113314778,229.8511263,-1797,1789,-132,0,132,0.393926768,169.5138543,-1589,1438,-84,0,85,6.18618023,475.7447365,-1681,2164,-323,0,319,3.571757137,309.0302827,-1879,2055,-186,0,183,-0.133864436,315.1477623,-1230,1265,-206,0,205,0,0,0,0,0,0,0,6.186796887,521.7465825,-3423,3492,-282,0,289,30200415
-0.026666222,662.6072579,-2393,2691,-444,0,435,0,0,0,0,0,0,0,1.652755787,603.5102351,-2993,2765,-392,0,396,3.518224696,788.8659944,-3456,3737,-511,0,528,0,0,0,0,0,0,0,-1.976117065,851.1930109,-2805,2869,-599,0,603,15.01023316,614.7084912,-2835,2494,-380,0,417,-1.204063266,625.8311969,-2289,2353,-424,0,434,5.189030183,727.5886503,-2738,3006,-474,0,478,-5.087048549,1224.223996,-5747,5250,-818,0,794,44054917
4.025399577,654.1348557,-2948,2848,-430,0,432,8.322627956,1991.326538,-10189,10378,-1286,0,1292,-5.339077682,591.5724104,-2740,2660,-393,0,390,-2.499041683,922.7357605,-3971,3535,-617,0,609,0.819303012,396.9897828,-2029,1850,-257,0,258,3.337494375,650.7867219,-2128,2377,-485,0,488,-1.000716655,592.5566781,-2506,1954,-390,0,393,-4.431059482,407.0430158,-1783,1795,-280,0,264,2.05441576,701.9343551,-2925,3012,-461,0,460,13.48110865,1252.833803,-5433,5037,-824,0,850,26929
-14.90353494,849.4894952,-3363,4143,-570,0,558,-6.913868102,2307.891609,-17113,19243,-1317,0,1316,4.908668189,762.2039357,-2883,3219,-512,0,514,-0.359994,1103.444844,-10509,12003,-652,0,646,-0.05538241,28.73951548,-1132,850,0,0,0,16.56794053,1289.971797,-4624,5037,-851,0,902,-5.413493108,1021.596483,-6047,4690,-660,0,633,0.818519691,1128.510541,-4183,5240,-779,0,785,0.436992717,855.5049781,-3573,3901,-559,0,550,0.767403877,1473.44649,-6026,6238,-954,0,966,1985644
-1.446509225,655.7472303,-2874,2731,-396,0,412,4.396643389,1010.242169,-17024,12752,-548,0,547,-3.091831803,569.2164059,-2088,2396,-401,0,380,-1.206013233,628.7679599,-2521,2339,-424,0,424,0.7619873,221.5276724,-1504,1464,-127,0,126,-18.69450509,1889.299756,-7805,6654,-1268,0,1205,-3.30461159,1156.845056,-7772,7771,-726,0,702,-18.39846003,1317.408082,-4774,4561,-942,0,903,0.633672772,523.0870884,-3078,2509,-343,0,345,8.453442443,1059.370112,-3939,4296,-681,0,691,35745145
3.65338911,429.1158964,-1955,1741,-285,0,294,0,0,0,0,0,0,0,-1.425092915,351.3104493,-1776,1548,-241,0,240,-0.331244479,593.2748561,-2414,2453,-395,0,389,0.569273845,140.318958,-1373,1252,0,0,0,-8.144164264,1037.648063,-4150,3780,-726,0,711,0,0,0,0,0,0,0,4.484491925,736.9336586,-3529,3482,-487,0,495,-3.123814603,358.7036094,-1672,2157,-242,0,235,-1.889351844,829.1271512,-3722,3139,-553,0,551,43265178
0.506791553,787.246209,-8846,8524,-477,0,483,-4.545757571,1032.211549,-9605,10241,-531,0,518,-48.47637539,1412.835425,-8944,5587,-900,0,840,-2.635356077,641.8247772,-2814,3096,-431,0,431,1.307161547,199.6644694,-1343,1267,-118,0,118,-11.61030649,2140.282224,-8447,8363,-1482,0,1438,-12.45219246,1009.631003,-5381,5040,-698,0,677,4.637939368,1382.070431,-5095,5289,-946,0,951,1.00078332,533.1888262,-3035,2599,-346,0,347,-0.012933118,986.1289477,-5029,4205,-655,0,663,36687740
0.54442426,105.6280112,-555,456,-69,0,69,-1.152564124,438.0952827,-9052,9364,-182,0,183,1.53182447,117.4408072,-505,568,-78,0,78,5.084231929,346.6029932,-1862,1764,-220,0,222,0.076282062,66.4494194,-877,800,-31,0,31,0.933117781,250.3798012,-1239,1356,-162,0,164,0.368360527,338.6113566,-2823,2137,-218,0,218,-3.162880619,384.6242078,-5870,3902,-236,0,234,-0.148547524,226.8784587,-1603,1710,-138,0,138,0.488325195,189.1838958,-1004,1046,-115,0,116,17463099
0.209979834,125.4347634,-645,687,-81,0,80,1.144580924,529.4324313,-6730,5415,-266,0,270,0.075748738,118.574899,-682,591,-75,0,75,-1.240879319,137.123182,-1259,885,-84,0,83,-0.285445243,107.6436562,-1549,1365,-42,0,42,7.002449959,266.9900136,-987,1001,-178,0,194,0.621689639,229.7331279,-3007,3203,-118,0,120,0.592840119,195.0256542,-1012,848,-131,0,131,-0.231912801,141.481834,-868,945,-87,0,87,1.074348761,256.3920852,-1865,1639,-143,0,147,45396686
-0.485491908,117.4874473,-827,768,-68,0,69,-2.249262512,599.6824689,-8141,12188,-207,0,203,0.810469826,106.9420667,-752,702,-58,0,62,1.491875135,139.8062907,-1118,1294,-70,0,72,-0.507274879,155.7520279,-2071,2241,-76,0,74,-0.400926651,184.2570722,-707,815,-123,0,123,1.907818203,124.5170144,-512,555,-77,0,81,0.879085349,158.2959929,-633,642,-107,0,109,0.70822153,142.3321355,-1129,1418,-74,0,75,-1.44662589,262.3504475,-2287,2252,-124,0,120,30349614
1.300661656,119.3820267,-655,721,-74,0,77,1.269762171,477.5159492,-4511,5501,-210,0,213,-0.105748238,622.0614442,-16031,18314,-81,0,80,0.398343361,142.532496,-940,1017,-79,0,81,0.608373194,134.6243114,-1895,1917,-53,0,55,-1.502808287,185.8472002,-979,751,-126,0,125,-1.960067332,229.5952947,-3494,2963,-121,0,118,0.282811953,280.7645598,-2852,2623,-147,0,147,-0.324327928,147.0100959,-1007,1103,-82,0,80,0.587173547,270.6080094,-2648,2149,-144,0,146,27814731
0.130281162,281.8282348,-1223,1119,-184,0,183,0,0,0,0,0,0,0,0.093915101,246.1049417,-887,1062,-166,0,169,1.710888152,302.1614826,-1391,1764,-193,0,197,1.426109565,234.3175636,-1483,1777,-144,0,147,-1.255029083,409.0764096,-1763,1535,-273,0,262,-0.596373394,353.5994066,-2631,2119,-224,0,228,0.689838503,435.0801976,-3883,4759,-286,0,282,-1.354277429,298.5933392,-1993,2424,-190,0,189,-3.912251462,679.3349406,-2835,3612,-440,0,435,30030497
-0.241679305,394.8231234,-3577,3187,-170,0,169,-2.586090232,775.6461948,-17281,16877,-212,0,207,0,0,0,0,0,0,0,-0.484725255,364.3378451,-3974,4092,-145,0,145,-0.557507375,220.3737268,-3026,3892,-82,0,81,-6.3820103,443.1636658,-1527,1780,-306,0,299,-0.268145531,347.1287845,-2285,2287,-203,0,201,2.236362727,367.1378785,-1759,1651,-238,0,236,-1.823719605,418.0417898,-4524,4655,-165,0,161,-4.128781187,814.5775679,-7375,8465,-333,0,333,38453155
-0.183613606,213.0683974,-1215,1418,-133,0,134,-1.094215096,463.5124209,-4661,4882,-238,0,239,0.069482175,181.8126636,-1489,1162,-111,0,110,0.852135798,217.385652,-1957,1823,-126,0,128,-0.21982967,189.4480266,-2943,1897,-98,0,96,0.938367694,312.5298897,-996,1109,-222,0,215,0.979750337,255.2246989,-1366,1068,-166,0,169,0.933667772,279.8474669,-1045,1093,-188,0,192,-1.863735604,205.4541635,-2031,1730,-121,0,119,131.9300512,1260.380064,-4895,5289,-543,0,630,47760262
-0.040215996,126.2027178,-1930,1654,-66,0,66,-1.431859469,381.7767871,-3888,3681,-160,0,159,-0.407126548,99.5063535,-689,620,-61,0,59,-0.900768321,117.8919275,-1197,1144,-69,0,69,-0.493208447,87.1660266,-1903,1160,-31,0,31,-1.738387694,218.8974045,-1068,992,-142,0,139,1.236662722,130.8311692,-880,692,-88,0,90,-0.123314611,176.6406545,-3129,3044,-107,0,107,-0.390360161,123.9452807,-1037,1048,-71,0,67,1.62837286,220.4480361,-1624,1684,-114,0,119,21712889
1.473308778,258.8998547,-1330,1036,-168,0,173,2.88341861,829.0793342,-7102,9015,-448,0,460,-0.869535508,246.4662047,-1462,1285,-158,0,151,-0.743337611,315.5286584,-1608,1525,-200,0,199,0,0,0,0,0,0,0,-5.617673039,610.7542087,-2282,2429,-419,0,419,-2.532707788,360.6777965,-1300,1332,-230,0,235,-2.971300478,411.8335175,-2965,3168,-279,0,273,0.610139831,283.2021487,-1574,1358,-178,0,178,-2.855752404,491.7424473,-2547,2184,-283,0,279,16135371
0.723637939,361.2850569,-2349,2440,-222,0,226,1.475992067,894.9733994,-10957,11014,-348,0,350,25.8137031,462.2339041,-1313,1693,-269,0,280,2.2320128,272.6838834,-1346,1542,-172,0,176,0.377760371,210.9774063,-1253,1425,-127,0,128,-1.216046399,262.6666144,-1159,1167,-177,0,175,-3.127914535,195.6219904,-969,1115,-130,0,125,-2.067165547,197.3039386,-1027,1051,-134,0,131,2.746370894,283.2399541,-1281,1238,-175,0,180,-1.011033149,623.3687238,-3056,2643,-402,0,396,35479215
1.293528441,305.1220632,-2496,2618,-145,0,147,0,0,0,0,0,0,0,0.728104532,263.3036505,-2818,2635,-121,0,126,5.192813453,370.8560638,-4263,3963,-158,0,166,0.527491208,249.4901812,-5086,4030,-99,0,100,2.363443943,195.7271137,-885,970,-127,0,133,2.361627306,234.2839893,-1863,2074,-128,0,132,0,0,0,0,0,0,0,1.203013283,376.8492079,-4375,4605,-150,0,153,1.943800937,691.143928,-8672,8201,-317,0,324,21420262
-1.051632473,713.7012665,-4051,4617,-350,0,348,-2.96838386,927.5454089,-6435,6380,-446,0,443,-5.249912501,608.0375679,-4199,3879,-281,0,272,-3.273812103,586.2597739,-2972,3556,-334,0,328,-2.653472442,391.5384443,-2800,2800,-210,0,206,-1.16979717,993.0726231,-4596,4233,-645,0,657,1.55637406,56.50385339,-236,1713,-37,0,38,-0.345627573,91.34795089,-570,2651,-60,0,60,10.59619006,650.2335825,-3783,3856,-305,0,329,1.130814486,1347.10953,-9572,12263,-572,0,574,7257157
-4.430876152,500.4417173,-2117,2348,-325,0,321,0.487541874,929.1562038,-11195,8397,-424,0,415,-1.516058066,403.3531638,-1783,1602,-256,0,257,-5.072282129,442.1507526,-2187,1891,-291,0,282,0.659105682,277.5804659,-2127,1497,-166,0,165,-2.849635839,949.8943211,-11058,12530,-438,0,431,4.836336061,556.1835616,-2676,2362,-364,0,375,-4.16859719,568.16079,-3654,3216,-382,0,376,-2.325044583,468.6412848,-2006,2058,-291,0,287,9.566840553,1050.699313,-4442,4314,-658,0,662,13987327
7.752937451,317.2599042,-1334,1285,-208,0,222,-1.684288595,377.3836382,-1939,2134,-250,0,250,-64.0642156,1320.523235,-6944,3659,-721,0,806,-0.257429043,294.1257128,-1394,1233,-200,0,198,-0.304961584,161.4207595,-704,841,-95,0,96,6.307878202,644.3549997,-2629,3880,-421,0,431,-3.229562841,559.1200065,-2566,3880,-381,0,371,-5.450275829,592.6146502,-3621,2381,-402,0,391,0.81321978,307.3791597,-1372,1481,-207,0,209,8.742954284,652.6731359,-2576,2246,-434,0,442,16538607
1.724387927,662.9546709,-3088,3764,-399,0,398,-1.265828903,841.9397787,-7007,6626,-425,0,426,-1.883935268,452.2777365,-2404,2467,-267,0,262,-1.203379944,530.2194981,-3851,2570,-334,0,332,1.7940201,289.6093625,-2888,2008,-140,0,143,-7.748254196,782.5538978,-2987,2919,-539,0,533,1.80541991,55.75313696,-373,282,-36,0,38,-2.360193997,78.29706498,-687,655,-53,0,51,-1.375143748,529.1987763,-2621,2599,-302,0,313,5.267328878,997.7409495,-6622,7431,-543,0,570,9311783
-1.21737971,1108.371985,-3895,5538,-783,0,773,2.036632723,1053.857164,-11827,8225,-595,0,594,9.621706305,1107.179969,-5278,5156,-758,0,804,-11.04934918,1011.281163,-3841,3224,-702,0,678,0.151397477,299.6054244,-2155,1908,-179,0,179,-21.7861869,1743.418201,-7911,7433,-1217,0,1165,1.40079332,54.44395277,-219,206,-36,0,37,0.123247946,115.5808885,-9062,3346,-60,0,62,5.549140848,1080.46814,-3660,3478,-740,0,762,8.952117465,1446.431076,-5805,5507,-952,0,953,12937812
-1.157647373,379.0145913,-2768,2525,-242,0,243,-2.695655072,422.3240151,-2439,2422,-283,0,278,-18.49679172,1075.849327,-5282,4773,-700,0,683,-2.267428876,317.1694734,-1418,1224,-214,0,210,0,0,0,0,0,0,0,4.596123398,682.4284651,-2693,2406,-467,0,476,-2.22781287,451.2670176,-2730,2543,-305,0,297,-2.19661339,671.7712839,-3909,4434,-421,0,419,-1.746404227,341.3568474,-1526,1496,-228,0,227,-17.74013766,699.6475348,-2960,3514,-484,0,457,15340604
-3.095131748,360.9677963,-1629,1193,-241,0,229,0.523691272,381.4440743,-2044,1722,-250,0,255,6.366277229,300.5272638,-1126,1279,-194,0,206,-3.243879269,312.3280153,-1334,1199,-208,0,203,0,0,0,0,0,0,0,-6.283145281,639.914043,-2303,2847,-433,0,423,1.866318895,439.1279117,-1673,1547,-282,0,300,-11.14556424,554.0706179,-2021,1953,-397,0,365,-1.358594023,290.0423685,-1225,1187,-193,0,192,3.813353111,708.5910896,-2845,2995,-467,0,473,11954814
0.395543408,312.2006702,-2450,2107,-197,0,198,0,0,0,0,0,0,0,-5.35777737,288.155744,-1720,1974,-190,0,176,3.213679772,412.7177481,-3213,2716,-253,0,252,-0.645872569,208.0738606,-4713,5145,-100,0,98,12.9101015,902.2622194,-5220,5540,-555,0,586,-7.447459209,460.5338611,-1838,1749,-300,0,291,0,0,0,0,0,0,0,1.760020666,357.5620998,-4143,3259,-188,0,192,0.592206797,667.9564311,-5498,6121,-398,0,403,5557427
-0.138997683,519.9116425,-2660,2201,-339,0,341,-0.038982684,1725.986684,-8341,10253,-1104,0,1116,-1.531857802,484.2249704,-2473,2246,-310,0,304,4.005283245,617.8378611,-2703,2622,-401,0,411,0,0,0,0,0,0,0,1.152030799,625.7078205,-2579,2567,-509,0,512,7.490141831,404.6104837,-3431,3051,-263,0,274,2.90940151,303.741762,-1433,1457,-199,0,208,2.961283979,595.0529835,-2601,2362,-383,0,384,16.57617373,1030.550493,-3940,5754,-677,0,684,27668379
-0.550340828,182.7997928,-1027,870,-116,0,116,1.738187697,631.7298228,-5493,7299,-330,0,337,-2.119898002,199.2245094,-879,1026,-124,0,122,0.278912018,220.0751702,-1429,1204,-134,0,136,-0.054432426,156.611528,-1594,1667,-83,0,82,-1.572340461,454.2056325,-2272,1784,-309,0,306,1.646622556,161.6563018,-691,669,-107,0,110,-2.425892902,195.3333706,-831,809,-134,0,129,-0.258812353,242.848383,-1118,1623,-152,0,155,0.191646806,355.8861726,-2159,2395,-210,0,212,38482091
0.939851002,380.725944,-1924,1687,-241,0,249,0.088548524,395.1350646,-4172,3651,-210,0,213,1.392376794,300.6484665,-1394,1429,-193,0,196,-4.226746221,289.2084228,-1626,1492,-183,0,176,-0.382710288,175.4286086,-1429,1974,-99,0,97,-7.03881602,520.8572258,-1715,1922,-383,0,371,4.449475842,354.9673899,-1742,1636,-224,0,233,1.761237313,516.1086817,-3091,2139,-349,0,351,-3.470158831,277.5083696,-1628,1346,-176,0,170,-1.210329828,675.5506043,-4277,3628,-416,0,411,39321096
2.052315795,511.3016756,-4770,3595,-315,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.278762021,415.4425591,-2810,3031,-265,0,262,-1.681421976,216.3648128,-1668,1771,-136,0,132,6.541857636,508.1995778,-1978,1888,-331,0,350,-4.544307595,400.0089117,-3037,2717,-268,0,257,-1.957184047,501.5550209,-3469,2919,-328,0,328,-3.883251946,421.5985629,-2105,2389,-274,0,265,6.115298078,679.1484416,-2929,3595,-437,0,450,36393484
-5.206063232,1308.97035,-14727,14299,-604,0,582,4.09041516,967.1517966,-11549,12432,-511,0,515,0,0,0,0,0,0,0,-0.307861536,491.8561193,-2186,2161,-321,0,325,-0.461408977,77.46287459,-965,761,0,0,0,-23.61498975,2131.723702,-7295,7839,-1444,0,1409,-7.095281745,885.7381009,-3994,2845,-609,0,584,9.611306478,1140.377654,-5138,4792,-755,0,761,-3.6719888,447.4837571,-2244,2404,-294,0,287,-4.273995433,968.2320128,-4628,4892,-657,0,654,39225504
2.324927918,490.8068108,-2027,2103,-313,0,313,-6.133531108,1857.813814,-14511,11841,-1044,0,1026,8.02279962,447.2199356,-1691,2064,-286,0,300,2.54959084,617.4950938,-3157,3177,-385,0,385,0,0,0,0,0,0,0,-3.649805837,650.4694335,-2253,2069,-509,0,498,0.449875835,447.2843691,-2586,2013,-271,0,270,3.123464609,379.3113817,-1664,1601,-249,0,253,2.337944368,609.1547923,-3063,3091,-376,0,382,-0.995966734,1014.253802,-6637,5537,-627,0,630,37969683
2.027466209,271.4635375,-1103,1182,-176,0,181,-3.089165181,501.7860148,-3796,3657,-307,0,307,0.983000283,234.8186444,-1103,999,-155,0,157,-1.034332761,256.7299441,-1167,1197,-167,0,166,0.292595123,204.5663987,-1796,2024,-126,0,124,0.499591673,353.4511715,-1427,1614,-238,0,229,3.650539158,277.6395719,-1412,1450,-176,0,178,0.452592457,325.5285046,-1470,1374,-218,0,219,0.20962984,271.6835208,-1441,1297,-177,0,171,-4.714538091,649.3693812,-4045,2761,-437,0,426,14951435
2.619806337,223.7545534,-995,1213,-146,0,147,0,0,0,0,0,0,0,2.585856902,178.0377079,-683,840,-114,0,117,5.238562691,298.1866263,-1278,1663,-191,0,194,0.145214246,153.7303411,-876,820,-97,0,97,1.574857086,331.7609942,-1143,1301,-219,0,225,-0.046565891,244.8779193,-3006,2806,-155,0,157,0,0,0,0,0,0,0,-1.187313545,233.8237631,-1422,1116,-148,0,145,-5.758787354,483.441369,-2471,2173,-316,0,308,13594831
0.92518458,606.3627487,-2343,2610,-402,0,403,-9.031916135,1707.689509,-9848,9080,-1116,0,1104,-3.188680189,545.009418,-2705,2315,-357,0,357,10.03994933,723.7104368,-3163,2732,-474,0,494,0,0,0,0,0,0,0,1.716154731,655.5532986,-2515,2259,-493,0,498,5.991400143,506.7405797,-1831,1883,-326,0,342,-2.104781587,390.4224218,-1635,1592,-258,0,258,2.203679939,651.9198597,-2513,3324,-431,0,434,-8.203613273,1145.811634,-4463,5454,-771,0,756,9442732
0.36761054,213.3982366,-1144,1022,-137,0,140,-0.119048016,479.2867255,-3587,3191,-284,0,286,1.253545774,233.9571563,-1242,1006,-157,0,157,2.500591657,279.2570124,-1238,1218,-183,0,187,-0.201113315,197.9525498,-1791,1495,-117,0,116,2.729487842,411.4850906,-4193,4490,-248,0,252,-0.60418993,388.7848091,-2017,1800,-253,0,253,-0.03959934,450.5874701,-2594,2230,-293,0,293,-0.808486525,282.1541067,-1299,1459,-184,0,181,7.366327228,531.7688311,-2924,3861,-332,0,343,18424239
0.586673555,322.8963239,-3148,3471,-176,0,175,2.654289095,582.304312,-5749,6019,-264,0,267,0,0,0,0,0,0,0,-2.931134481,272.9114637,-2183,2769,-154,0,147,-0.66142231,220.6183863,-1723,1841,-109,0,107,3.985616906,446.1671953,-1870,1822,-290,0,292,-1.79858669,367.1675994,-2250,2215,-221,0,216,-2.14921418,414.5975244,-2727,2930,-269,0,264,-1.979700338,310.916066,-2328,1718,-181,0,175,3.32561124,675.4457993,-5340,4337,-369,0,370,37865966
-2.304461592,260.2941522,-1288,2172,-169,0,161,0.793153447,404.3120872,-4638,4318,-196,0,199,0,0,0,0,0,0,0,1.546724221,226.2644291,-1132,1471,-142,0,147,0.153397443,154.2605816,-1233,1278,-78,0,78,8.474992083,861.1213324,-3933,3347,-575,0,593,2.614506425,377.2597142,-2690,2433,-238,0,241,9.550674155,560.8256023,-3482,4646,-354,0,369,-3.818953017,259.7821147,-2008,1886,-166,0,161,8.835836069,493.1680014,-2777,3910,-283,0,299,42528902
2.013266446,561.5209123,-2730,2243,-367,0,376,-2.290895152,1808.998196,-9650,9953,-1151,0,1156,0.37037716,526.3862444,-2538,2031,-342,0,343,5.610523158,701.7083978,-4115,3004,-463,0,474,0,0,0,0,0,0,0,-2.484508592,661.9448734,-2007,2180,-535,0,528,-3.303794937,468.9221887,-2177,2384,-307,0,300,0.043765937,495.8054601,-4499,3408,-323,0,325,-4.070115498,666.4318574,-2895,3073,-443,0,434,8.812603123,1109.738457,-4292,5318,-726,0,733,30697245
-0.212513125,202.5240039,-1481,1423,-114,0,111,0,0,0,0,0,0,0,-1.021366311,169.948692,-1455,1041,-99,0,98,-2.531541141,208.3280156,-1605,1750,-119,0,114,0.518674689,118.230037,-1951,1461,-55,0,56,5.137097715,319.1589516,-1471,1230,-212,0,212,1.464192263,184.8881274,-774,1157,-116,0,119,0,0,0,0,0,0,0,1.290928485,216.5854858,-1555,1945,-120,0,121,2.763853936,390.6572987,-2428,3051,-221,0,220,37013443
2.452509125,206.7575566,-1415,1196,-131,0,137,-0.4379927,224.4168696,-2656,2690,-117,0,114,0.126097898,262.1559605,-1138,1434,-169,0,165,0.956484059,199.2041502,-1009,870,-129,0,131,0.091748471,67.81710585,-624,734,-38,0,38,-4.203746604,784.6094768,-9770,12482,-473,0,467,-1.087948534,414.6204874,-2430,2993,-258,0,260,5.886918551,603.5778296,-3809,3087,-399,0,410,-2.730087832,183.4207861,-1311,1067,-120,0,115,4.005933234,306.4547332,-2192,2080,-193,0,200,553356
1.113348111,264.9715177,-1203,1257,-175,0,175,0.056465726,964.7008222,-9173,12149,-447,0,446,-3.70738821,242.5694757,-1284,963,-167,0,158,-0.323194613,319.2611973,-1595,1575,-204,0,203,1.121281312,189.00719,-1520,1460,-107,0,110,1.708971517,412.6457743,-3898,3192,-273,0,278,-2.049749171,287.3162528,-2354,1731,-194,0,185,-1.702538291,483.5386835,-2171,1864,-330,0,332,0.189380177,314.8301336,-1385,1731,-201,0,198,-0.410293162,505.8322089,-2279,2241,-325,0,322,10791925
3.656239063,623.44118,-2732,2988,-402,0,407,-2.035699405,1692.638441,-8783,9691,-1080,0,1084,-10.17674705,598.1812321,-2634,3438,-393,0,378,-9.642722621,700.6442869,-4035,4250,-459,0,446,0,0,0,0,0,0,0,-3.112164797,663.7804367,-2345,2012,-502,0,492,6.752504125,512.9970608,-2415,2395,-308,0,326,0.628556191,384.4052198,-1415,1670,-247,0,249,6.836552724,752.5669032,-9728,8999,-457,0,472,-3.143430943,1124.787868,-5561,5096,-728,0,721,9116575
-3.169897168,237.8998985,-1206,1314,-156,0,150,-3.624006267,477.214827,-3963,3181,-301,0,295,-1.247812536,207.006368,-982,904,-137,0,137,-1.730171164,261.3773369,-1401,1304,-174,0,169,0.343810936,189.0923031,-1181,1224,-117,0,118,-1.170730488,351.2382602,-3155,2356,-226,0,223,4.658105698,310.7709142,-2185,3485,-189,0,196,-0.12059799,447.3283636,-3922,4100,-282,0,284,0.068848853,247.3108282,-1468,1359,-155,0,158,-30.37439376,563.0751543,-3304,2458,-372,0,344,43943520
2.519741338,206.111585,-893,1005,-134,0,137,1.69317178,444.2908371,-4269,4519,-241,0,248,-1.324561257,369.1268685,-1648,1732,-238,0,239,0.106764887,577.1302896,-16233,14231,-204,0,205,0.833269446,164.7184331,-946,968,-98,0,99,0.920317995,334.0764417,-1875,1932,-212,0,215,-1.060615656,354.6365159,-1679,2086,-228,0,229,3.213863102,649.3028388,-8249,8207,-310,0,317,0.291395143,251.7000193,-1208,1289,-164,0,161,-5.529407843,473.4219109,-3098,1998,-301,0,299,19011844
6.470308828,533.656276,-1939,2698,-357,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.66890552,847.0513012,-3164,3398,-579,0,548,0.174013766,309.3068402,-1767,1561,-198,0,197,4.11681472,831.9726879,-3772,3284,-563,0,573,0,0,0,0,0,0,0,12.07404877,705.05907,-2900,2934,-480,0,500,-3.009299845,510.8333823,-1871,2291,-343,0,343,0.937717705,1010.882196,-3753,4867,-666,0,666,45051811
